 1.540700+3 5.000000-1 1.317600-1 1.008800-1 3.060000-2 2.800000-49440 2151  108
 1.549500+3 5.000000-1 1.877200-1 1.566700-1 3.060000-2 4.500000-49440 2151  109
 1.563500+3 5.000000-1 1.453800-1 1.146800-1 3.060000-2 1.000000-49440 2151  110
 1.575300+3 5.000000-1 1.572300-1 1.262100-1 3.060000-2 4.152800-49440 2151  111
 1.609600+3 5.000000-1 6.631300-2 3.490000-2 3.060000-2 8.128900-49440 2151  112
 1.621400+3 5.000000-1 5.948000-2 2.859000-2 3.060000-2 2.900000-49440 2151  113
 1.643000+3 5.000000-1 1.381900-1 1.074100-1 3.060000-2 1.800000-49440 2151  114
 1.662600+3 5.000000-1 9.586000-2 6.483000-2 3.060000-2 4.300000-49440 2151  115
 1.687900+3 5.000000-1 6.424900-2 3.287000-2 3.060000-2 7.792700-49440 2151  116
 1.724100+3 5.000000-1 1.162300-1 8.340000-2 3.060000-2 2.228000-39440 2151  117
 1.741600+3 5.000000-1 5.632200-2 2.504000-2 3.060000-2 6.818400-49440 2151  118
 1.763700+3 5.000000-1 8.292500-2 5.166000-2 3.060000-2 6.650300-49440 2151  119
 1.771400+3 5.000000-1 4.039000-2 9.680000-3 3.060000-2 1.100000-49440 2151  120
 1.779000+3 5.000000-1 5.241800-1 4.934800-1 3.060000-2 1.000000-49440 2151  121
 1.841200+3 5.000000-1 1.668600-1 1.257200-1 3.060000-2 1.053900-29440 2151  122
 1.852700+3 5.000000-1 6.882400-2 3.443000-2 3.060000-2 3.794200-39440 2151  123
 1.872700+3 5.000000-1 1.125200-1 7.746000-2 3.060000-2 4.457800-39440 2151  124
 1.901600+3 5.000000-1 2.431900-1 2.093200-1 3.060000-2 3.265300-39440 2151  125
 1.916600+3 5.000000-1 1.408900-1 3.590000-2 3.060000-2 7.438900-29440 2151  126
 1.936000+3 5.000000-1 2.232600+0 1.980000-3 3.060000-2 2.200000+09440 2151  127
 1.943300+3 5.000000-1 4.044300-2 7.930000-3 3.060000-2 1.912900-39440 2151  128
 1.949100+3 5.000000-1 1.197600-1 8.256000-2 3.060000-2 6.602200-39440 2151  129
 1.956200+3 5.000000-1 3.166700-1 2.609500-1 3.060000-2 2.512000-29440 2151  130
 1.973100+3 5.000000-1 1.004500-1 6.796000-2 3.060000-2 1.886200-39440 2151  131
 1.991500+3 5.000000-1 1.453500-1 1.146900-1 3.060000-2 6.000000-59440 2151  132
 1.998300+3 5.000000-1 3.601000-2 5.360000-3 3.060000-2 5.000000-59440 2151  133
 2.016700+3 5.000000-1 8.472200-2 5.254000-2 3.060000-2 1.581700-39440 2151  134
 2.022900+3 5.000000-1 8.704000-2 5.532000-2 3.060000-2 1.120000-39440 2151  135
 2.033400+3 5.000000-1 1.413500-1 1.014600-1 3.060000-2 9.291400-39440 2151  136
 2.055600+3 5.000000-1 1.033900-1 6.846000-2 3.060000-2 4.329100-39440 2151  137
 2.082800+3 5.000000-1 1.292700-1 9.858000-2 3.060000-2 9.000000-59440 2151  138
 2.110700+3 5.000000-1 4.542000-2 1.378000-2 3.060000-2 1.040000-39440 2151  139
 2.154000+3 5.000000-1 4.615400-2 1.439000-2 3.060000-2 1.164100-39440 2151  140
 2.182000+3 5.000000-1 1.164800-1 8.548000-2 3.060000-2 3.993500-49440 2151  141
 2.198200+3 5.000000-1 1.606100-1 1.298700-1 3.060000-2 1.400000-49440 2151  142
 2.240600+3 5.000000-1 6.490000-2 3.408000-2 3.060000-2 2.200000-49440 2151  143
 2.256600+3 5.000000-1 1.652300-1 1.344400-1 3.060000-2 1.900000-49440 2151  144
 2.277900+3 5.000000-1 4.575200-1 4.266800-1 3.060000-2 2.400000-49440 2151  145
 2.290700+3 5.000000-1 2.393900-1 2.086800-1 3.060000-2 1.100000-49440 2151  146
 2.303300+3 5.000000-1 4.796000-2 1.728000-2 3.060000-2 8.000000-59440 2151  147
 2.334400+3 5.000000-1 6.758000-2 3.672000-2 3.060000-2 2.600000-49440 2151  148
 2.350900+3 5.000000-1 6.222000-2 3.152000-2 3.060000-2 1.000000-49440 2151  149
 2.365800+3 5.000000-1 2.715200-1 2.407700-1 3.060000-2 1.500000-49440 2151  150
 2.373400+3 5.000000-1 4.043000-2 9.740000-3 3.060000-2 9.000000-59440 2151  151
 2.386100+3 5.000000-1 4.971000-2 1.856000-2 3.060000-2 5.500000-49440 2151  152
 2.405000+3 5.000000-1 5.566000-2 2.501000-2 3.060000-2 5.000000-59440 2151  153
 2.416000+3 5.000000-1 9.567000-2 6.488000-2 3.060000-2 1.900000-49440 2151  154
 2.434300+3 5.000000-1 2.360000-1 2.052500-1 3.060000-2 1.500000-49440 2151  155
 2.459400+3 5.000000-1 5.659000-2 2.579000-2 3.060000-2 2.000000-49440 2151  156
 2.470800+3 5.000000-1 7.657000-2 4.573000-2 3.060000-2 2.400000-49440 2151  157
 2.485300+3 5.000000-1 5.204000-2 2.094000-2 3.060000-2 5.000000-49440 2151  158
 2.521000+3 5.000000-1 1.403400-1 1.094600-1 3.060000-2 2.800000-49440 2151  159
 2.538600+3 5.000000-1 3.181700-1 2.871900-1 3.060000-2 3.800000-49440 2151  160
 2.549200+3 5.000000-1 1.108900-1 7.977000-2 3.060000-2 5.200000-49440 2151  161
 2.575300+3 5.000000-1 7.889200-2 4.770000-2 3.060000-2 5.923900-49440 2151  162
 2.639500+3 5.000000-1 4.613500-1 4.259100-1 3.060000-2 4.844400-39440 2151  163
 2.652400+3 5.000000-1 8.305700-2 3.657000-2 3.060000-2 1.588700-29440 2151  164
 2.692800+3 5.000000-1 4.740700-1 3.445600-1 3.060000-2 9.891100-29440 2151  165
 2.717700+3 5.000000-1 7.492800-2 4.066000-2 3.060000-2 3.667700-39440 2151  166
 2.739200+3 5.000000-1 2.081600-1 1.769000-1 3.060000-2 6.624700-49440 2151  167
 2.748400+3 5.000000-1 1.451200-1 1.022300-1 3.060000-2 1.229000-29440 2151  168
 2.817600+3 5.000000-1 7.379600-2 4.140000-2 3.060000-2 1.796000-39440 2151  169
 2.843500+3 5.000000-1 1.876000-1 1.567700-1 3.060000-2 2.276800-49440 2151  170
 2.859700+3 5.000000-1 5.939200-2 2.727000-2 3.060000-2 1.521700-39440 2151  171
 2.882000+3 5.000000-1 6.048000-2 2.953000-2 3.060000-2 3.500000-49440 2151  172
 2.895600+3 5.000000-1 9.049000-2 5.973000-2 3.060000-2 1.600000-49440 2151  173
 2.905000+3 5.000000-1 1.460100-1 1.148000-1 3.060000-2 6.100000-49440 2151  174
 2.938000+3 5.000000-1 1.627100-1 1.317100-1 3.060000-2 4.000000-49440 2151  175
 2.968600+3 5.000000-1 1.154100-1 8.445000-2 3.060000-2 3.600000-49440 2151  176
 2.980500+3 5.000000-1 1.387500-1 1.081000-1 3.060000-2 5.000000-59440 2151  177
 2.986200+3 5.000000-1 4.413000-2 1.257000-2 3.060000-2 9.600000-49440 2151  178
 2.994700+3 5.000000-1 8.663000-2 5.582000-2 3.060000-2 2.100000-49440 2151  179
 3.004000+3 5.000000-1 1.071700-1 7.618000-2 3.060000-2 3.900000-49440 2151  180
 3.018000+3 5.000000-1 1.473900-1 1.164700-1 3.060000-2 3.200000-49440 2151  181
 3.029000+3 5.000000-1 5.282000-2 2.091000-2 3.060000-2 1.310000-39440 2151  182
 3.054700+3 5.000000-1 1.007000-1 4.698000-2 3.060000-2 2.311700-29440 2151  183
 3.077400+3 5.000000-1 1.635900-1 1.281500-1 3.060000-2 4.840000-39440 2151  184
 3.088000+3 5.000000-1 7.092000-2 3.501000-2 3.060000-2 5.310000-39440 2151  185
 3.112700+3 5.000000-1 7.084000-2 3.794000-2 3.060000-2 2.300000-39440 2151  186
 3.172500+3 5.000000-1 2.565300-1 2.247400-1 3.060000-2 1.190000-39440 2151  187
 3.192500+3 5.000000-1 3.796200-1 3.486200-1 3.060000-2 4.000000-49440 2151  188
 3.237500+3 5.000000-1 1.029300-1 7.169000-2 3.060000-2 6.400000-49440 2151  189
 3.268500+3 5.000000-1 1.647400-1 1.337800-1 3.060000-2 3.600000-49440 2151  190
 3.332000+3 5.000000-1 5.257000-2 1.443000-2 3.060000-2 7.540000-39440 2151  191
 3.381800+3 5.000000-1 3.971500+0 1.795000-2 3.060000-2 3.922600+09440 2151  192
 3.423000+3 5.000000-1 6.512000-2 3.452000-2 3.060000-2 0.000000+09440 2151  193
 3.458000+3 5.000000-1 9.925000-2 6.821000-2 3.060000-2 4.400000-49440 2151  194
 3.465500+3 5.000000-1 3.752500-1 3.437900-1 3.060000-2 8.600000-49440 2151  195
 3.493500+3 5.000000-1 9.687000-2 6.561000-2 3.060000-2 6.600000-49440 2151  196
 3.555000+3 5.000000-1 1.212300-1 9.063000-2 3.060000-2 0.000000+09440 2151  197
 3.567500+3 5.000000-1 1.927300-1 1.618600-1 3.060000-2 2.700000-49440 2151  198
 3.595000+3 5.000000-1 5.938000-2 2.818000-2 3.060000-2 6.000000-49440 2151  199
 3.657000+3 5.000000-1 3.240500-1 2.932900-1 3.060000-2 1.600000-49440 2151  200
 3.665000+3 5.000000-1 8.542000-2 5.449000-2 3.060000-2 3.300000-49440 2151  201
 3.702000+3 5.000000-1 8.289000-2 5.111000-2 3.060000-2 1.180000-39440 2151  202
 3.723000+3 5.000000-1 9.134000-2 5.980000-2 3.060000-2 9.400000-49440 2151  203
 3.800000+3 5.000000-1 1.319200-1 1.011000-1 3.060000-2 2.200000-49440 2151  204
 3.844000+3 5.000000-1 1.082200-1 7.626000-2 3.060000-2 1.360000-39440 2151  205
 3.852000+3 5.000000-1 1.303100-1 9.868000-2 3.060000-2 1.030000-39440 2151  206
 3.872000+3 5.000000-1 7.844000-2 4.605000-2 3.060000-2 1.790000-39440 2151  207
 3.900000+3 5.000000-1 2.399200-1 2.092100-1 3.060000-2 1.100000-49440 2151  208
 3.917000+3 5.000000-1 1.938300-1 1.630000-1 3.060000-2 2.300000-49440 2151  209
 3.954000+3 5.000000-1 1.325600-1 9.200000-2 3.060000-2 9.960000-39440 2151  210
 3.975000+3 5.000000-1 1.341000-1 1.020000-1 3.060000-2 1.500000-39440 2151  211
 3.990000+3 5.000000-1 6.980000-2 2.900000-2 3.060000-2 1.020000-29440 2151  212
 4.031000+3 5.000000-1 1.408000-1 1.090000-1 3.060000-2 1.200000-39440 2151  213
 4.084000+3 5.000000-1 1.509100-1 1.200000-1 3.060000-2 3.100000-49440 2151  214
 4.100000+3 5.000000-1 2.880900-1 2.570000-1 3.060000-2 4.900000-49440 2151  215
 4.122000+3 5.000000-1 5.277600-1 4.970000-1 3.060000-2 1.600000-49440 2151  216
 4.134000+3 5.000000-1 9.792000-2 6.700000-2 3.060000-2 3.200000-49440 2151  217
 4.149000+3 5.000000-1 2.958300-1 2.650000-1 3.060000-2 2.300000-49440 2151  218
 4.161000+3 5.000000-1 1.197400-1 8.900000-2 3.060000-2 1.400000-49440 2151  219
 4.203000+3 5.000000-1 4.689300-1 4.380000-1 3.060000-2 3.300000-49440 2151  220
 4.221000+3 5.000000-1 9.938000-2 6.800000-2 3.060000-2 7.800000-49440 2151  221
 4.270000+3 5.000000-1 1.915500-1 1.590000-1 3.060000-2 1.950000-39440 2151  222
 4.288000+3 5.000000-1 3.470500-1 3.160000-1 3.060000-2 4.500000-49440 2151  223
 4.329000+3 5.000000-1 3.326400-1 3.020000-1 3.060000-2 4.000000-59440 2151  224
 4.376000+3 5.000000-1 1.126000-1 8.200000-2 3.060000-2 0.000000+09440 2151  225
 4.386000+3 5.000000-1 6.326000-2 3.200000-2 3.060000-2 6.600000-49440 2151  226
 4.398000+3 5.000000-1 1.090300-1 7.800000-2 3.060000-2 4.300000-49440 2151  227
 4.422000+3 5.000000-1 1.039700-1 6.100000-2 3.060000-2 1.237000-29440 2151  228
 4.433000+3 5.000000-1 8.135000-2 4.700000-2 3.060000-2 3.750000-39440 2151  229
 4.458000+3 5.000000-1 1.335000-1 1.020000-1 3.060000-2 9.000000-49440 2151  230
 4.570000+3 5.000000-1 2.509800-1 2.200000-1 3.060000-2 3.800000-49440 2151  231
 4.588000+3 5.000000-1 5.569100-1 5.260000-1 3.060000-2 3.100000-49440 2151  232
 4.599000+3 5.000000-1 1.059600-1 7.500000-2 3.060000-2 3.600000-49440 2151  233
 4.615000+3 5.000000-1 2.931900-1 2.620000-1 3.060000-2 5.900000-49440 2151  234
 4.646000+3 5.000000-1 1.801500-1 1.490000-1 3.060000-2 5.500000-49440 2151  235
 4.721000+3 5.000000-1 5.407300-1 5.100000-1 3.060000-2 1.300000-49440 2151  236
 4.745000+3 5.000000-1 2.759000-1 2.450000-1 3.060000-2 3.000000-49440 2151  237
 4.755000+3 5.000000-1 8.903000-2 5.600000-2 3.060000-2 2.430000-39440 2151  238
 4.766000+3 5.000000-1 4.560000-2 1.500000-2 3.060000-2 0.000000+09440 2151  239
 4.771000+3 5.000000-1 6.437000-2 2.200000-2 3.060000-2 1.177000-29440 2151  240
 4.779000+3 5.000000-1 6.460000-2 3.400000-2 3.060000-2 0.000000+09440 2151  241
 4.792000+3 5.000000-1 1.653800-1 1.330000-1 3.060000-2 1.780000-39440 2151  242
 4.812000+3 5.000000-1 2.028400-1 1.720000-1 3.060000-2 2.400000-49440 2151  243
 4.823000+3 5.000000-1 9.823000-2 6.300000-2 3.060000-2 4.630000-39440 2151  244
 4.909500+3 5.000000-1 1.056500-1 5.900000-2 3.060000-2 1.605000-29440 2151  245
 4.941000+3 5.000000-1 3.373100-1 2.910000-1 3.060000-2 1.571000-29440 2151  246
 4.969000+3 5.000000-1 1.913300-1 1.580000-1 3.060000-2 2.730000-39440 2151  247
 4.993000+3 5.000000-1 1.287600-1 9.200000-2 3.060000-2 6.160000-39440 2151  248
 5.072000+3 5.000000-1 5.481200-1 5.090000-1 3.060000-2 8.520000-39440 2151  249
 5.113000+3 5.000000-1 1.639600-1 9.300000-2 3.060000-2 4.036000-29440 2151  250
 5.134000+3 5.000000-1 9.161000-2 4.200000-2 3.060000-2 1.901000-29440 2151  251
 5.148000+3 5.000000-1 8.060000-2 5.000000-2 3.060000-2 0.000000+09440 2151  252
 5.162000+3 5.000000-1 7.804000-2 4.000000-2 3.060000-2 7.440000-39440 2151  253
 5.194000+3 5.000000-1 3.445800-1 3.130000-1 3.060000-2 9.800000-49440 2151  254
 5.215000+3 5.000000-1 1.958500-1 1.630000-1 3.060000-2 2.250000-39440 2151  255
 5.249000+3 5.000000-1 5.614900-1 5.240000-1 3.060000-2 6.890000-39440 2151  256
 5.279000+3 5.000000-1 1.972000-1 1.400000-1 3.060000-2 2.660000-29440 2151  257
 5.299000+3 5.000000-1 3.177000-1 2.700000-1 3.060000-2 1.710000-29440 2151  258
 5.334000+3 5.000000-1 2.621800-1 2.030000-1 3.060000-2 2.858000-29440 2151  259
 5.350000+3 5.000000-1 1.902100-1 1.530000-1 3.060000-2 6.610000-39440 2151  260
 5.367000+3 5.000000-1 1.027200-1 7.000000-2 3.060000-2 2.120000-39440 2151  261
 5.393000+3 5.000000-1 1.151800-1 8.400000-2 3.060000-2 5.800000-49440 2151  262
 5.417000+3 5.000000-1 2.864000-1 2.550000-1 3.060000-2 8.000000-49440 2151  263
 5.465200+3 5.000000-1 9.042000-2 5.000000-2 3.060000-2 9.820000-39440 2151  264
 5.481700+3 5.000000-1 1.214800-1 8.700000-2 3.060000-2 3.880000-39440 2151  265
 5.510000+3 5.000000-1 3.864400-1 3.550000-1 3.060000-2 8.400000-49440 2151  266
 5.522000+3 5.000000-1 2.044700-1 1.720000-1 3.060000-2 1.870000-39440 2151  267
 5.544000+3 5.000000-1 6.134800-1 5.820000-1 3.060000-2 8.800000-49440 2151  268
 5.574000+3 5.000000-1 7.887200-1 7.580000-1 3.060000-2 1.200000-49440 2151  269
 5.592000+3 5.000000-1 2.382000-1 2.070000-1 3.060000-2 6.000000-49440 2151  270
 5.615000+3 5.000000-1 9.337000-2 6.200000-2 3.060000-2 7.700000-49440 2151  271
 5.681000+3 5.000000-1 1.379600-1 1.060000-1 3.060000-2 1.360000-39440 2151  272
 5.692000+3 5.000000-1 1.216000-1 9.100000-2 3.060000-2 0.000000+09440 2151  273
 5.700000+3 4.000000+4          2          1          0          09440 2151  274
 0.000000+0 8.880000-1          0          0         14          39440 2151  275
 5.700000+3 7.000000+3 8.000000+3 9.000000+3 1.000000+4 1.200000+49440 2151  276
 1.400000+4 1.600000+4 1.800000+4 2.000000+4 2.500000+4 3.000000+49440 2151  277
 3.500000+4 4.000000+4                                            9440 2151  278
 2.379920+2 0.000000+0          0          0          1          09440 2151  279
 0.000000+0 0.000000+0          0          1         20          09440 2151  280
 1.310000+1 5.000000-1 1.000000+0 1.572000-3 3.100000-2 0.000000+09440 2151  281
 1.256000-3 1.544000-3 1.825000-3 2.025000-3 2.119000-3 2.051000-39440 2151  282
 1.992000-3 1.879000-3 1.860000-3 1.838000-3 1.694000-3 1.581000-39440 2151  283
 1.481000-3 1.403000-3                                            9440 2151  284
 2.379920+2 0.000000+0          1          0          2          09440 2151  285
 0.000000+0 0.000000+0          1          1         20          09440 2151  286
 1.310000+1 5.000000-1 1.000000+0 3.013000-3 3.100000-2 0.000000+09440 2151  287
